Employee_ID,Department,Expense_Type,Amount,Status
E4328,Sales,Meals,27292,Pending
E7676,Finance,Meals,21565,Rejected
E9316,Operations,Meals,2462,Approved
E8705,HR,Internet,30833,Pending
E6193,Finance,Training,13194,Rejected
E9147,Operations,Meals,25151,Pending
E9797,Operations,Training,16606,Approved
E1645,Sales,Training,18353,Pending
E9822,Sales,Internet,46252,Rejected
E8655,Finance,Meals,38176,Approved
E2696,Finance,Training,25691,Pending
E5764,IT,Travel,34334,Pending
E6959,HR,Meals,36595,Pending
E2968,Finance,Internet,24217,Approved
E2965,Operations,Internet,43767,Pending
E6908,Sales,Internet,14199,Approved
E5039,IT,Internet,46522,Rejected
E3429,Finance,Internet,26266,Approved
E6174,Operations,Training,42614,Pending
E2585,IT,Meals,7214,Approved
E2359,HR,Meals,26589,Pending
E4892,Sales,Meals,49734,Rejected
E8512,Sales,Training,24465,Pending
E5375,IT,Meals,26841,Pending
E2144,HR,Meals,16193,Rejected
E8056,Finance,Travel,28477,Pending
E2551,HR,Training,27870,Approved
E4644,Sales,Training,37336,Pending
E9573,Finance,Meals,39718,Pending
E3506,Operations,Internet,32280,Pending
E5220,IT,Internet,1611,Pending
E5278,IT,Training,16367,Pending
E5115,Finance,Meals,39541,Approved
E3820,IT,Training,5593,Pending
E2445,IT,Travel,38409,Pending
E7354,Operations,Meals,8107,Pending
E1022,IT,Training,46430,Rejected
E2759,IT,Meals,3322,Pending
E3212,IT,Internet,48552,Approved
E6767,Finance,Meals,11386,Approved
E7271,Finance,Meals,11126,Rejected
E7654,Operations,Training,46017,Pending
E3057,Operations,Internet,32586,Pending
E2927,HR,Training,13828,Approved
E5706,Sales,Travel,43023,Approved
E9745,IT,Meals,32574,Pending
E5889,HR,Meals,24395,Rejected
E8110,Finance,Internet,39914,Rejected
E7307,Finance,Travel,31390,Pending
E2300,Finance,Internet,22759,Approved
E1262,IT,Training,35642,Approved
E6927,Operations,Training,27099,Approved
E4675,HR,Training,46937,Rejected
E2777,IT,Training,40747,Rejected
E9685,IT,Training,44540,Pending
E7807,Finance,Training,13684,Rejected
E9400,IT,Travel,3647,Rejected
E4072,HR,Travel,6160,Approved
E2319,HR,Meals,38212,Approved
E4558,Operations,Travel,17061,Rejected
E8243,HR,Training,27184,Pending
E6543,IT,Travel,23411,Approved
E5566,Finance,Internet,19164,Pending
E8167,HR,Meals,11771,Pending
E2519,Finance,Training,16539,Approved
E2042,Finance,Training,45829,Approved
E9764,IT,Training,19807,Pending
E5487,IT,Internet,48093,Approved
E8841,Finance,Training,45446,Pending
E8136,IT,Training,2074,Rejected
E7117,Sales,Travel,32238,Rejected
E9519,HR,Meals,37537,Rejected
E6614,Sales,Internet,33695,Pending
E8548,IT,Training,10225,Rejected
E2809,Finance,Internet,6139,Pending
E6531,HR,Internet,40248,Rejected
E2157,Sales,Travel,45173,Approved
E2712,HR,Internet,9624,Pending
E7723,Operations,Internet,19988,Rejected
E3246,Operations,Travel,41027,Pending
E3350,Finance,Meals,17954,Approved
E7515,IT,Training,46546,Approved
E5075,Operations,Training,35170,Pending
E6283,HR,Internet,4669,Pending
E2303,Sales,Training,48681,Approved
E8996,HR,Meals,7812,Rejected
E1758,Operations,Internet,5097,Pending
E8666,Sales,Training,24591,Pending
E3803,Operations,Meals,3666,Pending
E8066,Sales,Training,20952,Pending
E9595,IT,Internet,11128,Pending
E1966,IT,Internet,5869,Pending
E4709,Sales,Meals,33006,Approved
E2107,IT,Training,7703,Pending
E6351,Finance,Internet,38972,Pending
E4910,Finance,Meals,49113,Pending
E2358,HR,Training,43456,Rejected
E5535,Operations,Training,35933,Approved
E8892,HR,Travel,27795,Pending
E9474,Operations,Internet,39200,Approved
E6888,HR,Internet,16682,Pending
E2337,Finance,Travel,21293,Approved
E7086,HR,Meals,30794,Rejected
E6221,IT,Meals,13780,Rejected
E7326,Finance,Travel,49793,Approved
E2658,IT,Training,5828,Approved
E6778,IT,Meals,5168,Pending
E6208,Operations,Training,48898,Pending
E7166,IT,Internet,2006,Pending
E1183,HR,Training,32753,Pending
E3773,HR,Training,40798,Rejected
E7667,HR,Internet,44793,Pending
E6498,HR,Travel,23441,Rejected
E1342,HR,Training,1739,Rejected
E5482,Operations,Meals,12574,Rejected
E6942,Sales,Internet,30941,Pending
E5370,Sales,Meals,4890,Rejected
E4848,Finance,Travel,26158,Pending
E6810,Finance,Training,38234,Rejected
E9281,IT,Training,34770,Approved
E6231,IT,Training,4416,Approved
E7272,Sales,Travel,46562,Approved
E9722,Finance,Internet,13291,Pending
E4420,HR,Meals,49580,Rejected
E3506,Sales,Meals,39317,Approved
E3683,Finance,Training,34816,Pending
E2854,Sales,Internet,5370,Approved
E2363,Operations,Travel,24983,Approved
E7783,IT,Training,27186,Pending
E6417,IT,Training,20457,Rejected
E6815,Finance,Training,41067,Approved
E9841,Sales,Training,10423,Pending
E5592,Finance,Travel,31319,Rejected
E1023,Operations,Meals,35377,Pending
E3159,IT,Internet,33533,Pending
E4247,Operations,Training,11187,Rejected
E2521,HR,Internet,15578,Approved
E8386,Finance,Internet,48462,Pending
E4973,HR,Meals,18722,Rejected
E3109,Finance,Training,27841,Rejected
E3945,Finance,Internet,26197,Approved
E1602,Operations,Travel,38630,Pending
E1402,Sales,Travel,21286,Pending
E6441,Finance,Training,34572,Approved
E3417,Operations,Meals,49174,Approved
E8047,Finance,Training,31052,Rejected
E4753,Operations,Travel,11440,Pending
E8487,Finance,Meals,24487,Rejected
E3084,HR,Internet,1503,Approved
E5598,Sales,Training,33980,Rejected
E4150,Finance,Training,13078,Rejected
E8872,IT,Travel,16116,Rejected
E7823,IT,Training,39258,Rejected
E4220,IT,Internet,9915,Approved
E2402,IT,Internet,7381,Rejected
E5755,IT,Internet,37088,Rejected
E8274,Sales,Meals,39639,Rejected
E3900,Finance,Training,11502,Approved
E4949,HR,Meals,15843,Pending
E6696,Finance,Meals,20402,Approved
E8170,HR,Meals,18612,Approved
E6182,IT,Travel,30412,Rejected
E5528,IT,Meals,16195,Pending
E9709,Finance,Travel,21131,Pending
E9674,Finance,Travel,45208,Rejected
E5939,IT,Internet,20027,Rejected
E6434,Operations,Meals,36114,Approved
E1400,Finance,Internet,26193,Rejected
E2528,IT,Travel,29864,Approved
E6953,Sales,Travel,21378,Rejected
E5010,Sales,Travel,35579,Approved
E7507,Sales,Meals,27636,Rejected
E8128,IT,Training,31410,Approved
E5985,Finance,Training,43601,Pending
E7993,IT,Training,23936,Pending
E3010,IT,Internet,47066,Approved
E8925,Operations,Training,16887,Rejected
E1843,HR,Internet,35397,Pending
E6663,Finance,Travel,42890,Approved
E9594,Sales,Meals,31437,Rejected
E6154,Finance,Internet,46014,Approved
E9155,HR,Travel,34335,Approved
E2317,IT,Internet,31124,Rejected
E9881,HR,Internet,31811,Pending
E9033,Operations,Travel,29549,Approved
E5835,HR,Meals,36827,Rejected
E7526,HR,Internet,3867,Pending
E3491,HR,Meals,8624,Approved
E2762,HR,Training,6909,Pending
E8811,Sales,Internet,47770,Approved
E9681,IT,Meals,33870,Rejected
E7854,Finance,Meals,15091,Approved
E2918,Sales,Internet,14039,Approved
E2848,HR,Internet,30942,Rejected
E4437,Operations,Meals,4043,Pending
E4879,Sales,Training,7818,Rejected
E4611,Operations,Training,21375,Rejected
E4394,IT,Meals,36754,Approved
E9125,HR,Travel,4611,Rejected
E7103,HR,Travel,19216,Approved
E6370,Finance,Internet,20787,Rejected
E7789,Sales,Travel,48423,Approved
E5759,Finance,Meals,20551,Pending
E8507,Operations,Travel,18614,Pending
E5031,Operations,Travel,23071,Approved
E5597,HR,Meals,939,Rejected
E5756,HR,Internet,5542,Approved
E2919,Finance,Internet,38659,Rejected
E3646,HR,Internet,37418,Approved
E1583,Sales,Travel,30677,Approved
E4117,IT,Training,25482,Pending
E8305,Sales,Training,29267,Pending
E6529,Operations,Meals,44407,Pending
E3000,IT,Meals,32786,Approved
E6985,Sales,Travel,20097,Approved
E9083,Finance,Training,15370,Pending
E4757,Finance,Training,49800,Pending
E4231,IT,Meals,47927,Approved
E5794,IT,Travel,28091,Approved
E2154,HR,Travel,48511,Rejected
E7796,HR,Training,11354,Pending
E8819,IT,Meals,49398,Approved
E6327,Sales,Meals,13961,Pending
E7443,Sales,Travel,31808,Rejected
E9560,Sales,Meals,49954,Pending
E1033,HR,Travel,1232,Rejected
E8624,Operations,Travel,41830,Rejected
E8353,Operations,Training,24836,Pending
E4675,HR,Meals,41215,Rejected
E9710,Operations,Internet,48115,Pending
E8461,IT,Meals,13338,Approved
E4314,HR,Internet,14395,Pending
E4453,IT,Travel,27258,Rejected
E9564,Finance,Internet,24624,Approved
E5115,Finance,Training,29381,Approved
E5264,Finance,Meals,43672,Approved
E5197,Sales,Travel,42545,Rejected
E7791,Operations,Meals,2909,Pending
E3534,IT,Internet,13166,Rejected
E7976,IT,Internet,2500,Rejected
E7948,IT,Internet,41266,Rejected
E2761,Sales,Meals,14178,Rejected
E3242,Finance,Meals,9278,Approved
E7759,Sales,Training,44215,Pending
E8210,Sales,Training,26787,Approved
E3152,HR,Meals,5437,Rejected
E8574,Finance,Training,20182,Pending
E5638,Operations,Internet,44257,Approved
E8737,Finance,Meals,47220,Approved
E9908,Operations,Internet,7252,Rejected
E6963,Finance,Training,36537,Rejected
E9708,Finance,Training,46417,Rejected
E6348,Sales,Meals,8348,Approved
E3514,HR,Training,4286,Approved
E1335,HR,Internet,44697,Approved
E7469,IT,Travel,23563,Rejected
E1688,Sales,Meals,8978,Rejected
E1576,HR,Travel,41150,Approved
E9408,Finance,Travel,22297,Rejected
E8683,IT,Travel,14058,Pending
E9813,Finance,Travel,46609,Approved
E2685,Operations,Training,45560,Rejected
E9085,Sales,Training,5784,Rejected
E9770,IT,Travel,18241,Rejected
E9444,HR,Travel,17754,Rejected
E2644,Operations,Travel,8996,Pending
E1426,Finance,Meals,39011,Rejected
E1458,Operations,Training,45614,Approved
E5342,Finance,Training,10084,Pending
E3654,Sales,Internet,2698,Approved
E9993,IT,Meals,1841,Approved
E2926,Finance,Travel,6574,Pending
E3365,HR,Internet,10747,Rejected
E9470,Finance,Travel,5077,Pending
E1607,HR,Internet,25690,Approved
E3637,IT,Internet,4309,Approved
E8421,Sales,Meals,1114,Rejected
E6801,Operations,Meals,31841,Pending
E6553,Operations,Meals,5011,Approved
E9917,IT,Travel,42212,Approved
E3582,Operations,Training,22043,Approved
E9406,Sales,Internet,32136,Rejected
E9044,IT,Travel,10432,Approved
E3997,Sales,Travel,12472,Approved
E9835,HR,Training,27503,Rejected
E7714,Sales,Travel,29844,Rejected
E8633,IT,Travel,29392,Pending
E7017,Sales,Travel,24035,Pending
E9361,Sales,Meals,3764,Approved
E7182,Sales,Travel,47492,Pending
E2730,Sales,Meals,19770,Approved
E1020,Operations,Internet,5648,Rejected
E1725,IT,Travel,6960,Approved
E4088,Finance,Travel,10715,Rejected
E2550,Sales,Training,34127,Approved
E9724,Finance,Training,20270,Pending
E8288,HR,Internet,37225,Rejected
E7917,Operations,Travel,1817,Rejected
E4088,IT,Internet,33312,Approved
E2037,HR,Internet,12073,Pending
E5819,Sales,Travel,33916,Approved
E5076,Operations,Internet,14464,Approved
E9791,Operations,Internet,49850,Approved
E2524,Operations,Internet,4578,Rejected
E3806,IT,Travel,23231,Pending
E3481,Operations,Internet,31011,Pending
E2176,HR,Travel,1047,Approved
E2285,HR,Internet,12808,Rejected
E4977,IT,Internet,8996,Rejected
E8709,HR,Meals,4667,Rejected
E2782,Finance,Training,13784,Rejected
E1455,Sales,Internet,25857,Rejected
E6803,IT,Travel,34707,Pending
E5995,IT,Meals,39873,Rejected
E7717,Operations,Training,40374,Rejected
E5286,Finance,Meals,40825,Rejected
E8705,Operations,Training,17843,Pending
E3357,IT,Travel,21387,Approved
E9742,HR,Training,45091,Approved
E8418,HR,Meals,47183,Rejected
E8356,Operations,Meals,45360,Pending
E9658,Finance,Travel,38976,Pending
E2935,Sales,Meals,18684,Pending
E3971,Operations,Internet,38541,Pending
E2604,Sales,Travel,42833,Rejected
E9757,Sales,Travel,44236,Rejected
E9113,Sales,Meals,24094,Rejected
E7326,Sales,Travel,45218,Approved
E1694,Operations,Internet,5706,Rejected
E3074,Sales,Travel,39058,Pending
E1276,HR,Travel,12304,Pending
E6375,Sales,Meals,14818,Pending
E5687,Finance,Training,4246,Rejected
E1640,Operations,Internet,13313,Pending
E2715,Sales,Internet,26642,Approved
E5782,Finance,Internet,1667,Approved
E7346,Operations,Internet,40607,Pending
E5347,Sales,Internet,11667,Approved
E6967,IT,Travel,15296,Pending
E3209,Sales,Travel,14368,Rejected
E2609,IT,Training,42864,Approved
E9342,Operations,Training,32489,Approved
E6943,HR,Meals,42689,Pending
E9437,IT,Travel,36624,Rejected
E9556,HR,Meals,28052,Rejected
E5208,Finance,Internet,45354,Approved
E9454,HR,Meals,18997,Approved
E9662,IT,Meals,25779,Approved
E6008,IT,Internet,45877,Rejected
E8523,HR,Internet,37871,Pending
E7540,Operations,Meals,14288,Approved
E6479,HR,Travel,31444,Rejected
E2242,HR,Travel,592,Pending
E1883,IT,Meals,26717,Pending
E7418,Operations,Travel,31404,Rejected
E6879,Finance,Meals,40509,Pending
E8141,IT,Training,23785,Approved
E3252,HR,Meals,9686,Rejected
E5069,IT,Travel,16840,Rejected
E7870,Finance,Internet,18484,Pending
E5113,HR,Internet,41944,Approved
E9103,Sales,Training,46177,Pending
E9342,Sales,Internet,26144,Pending
E5895,Operations,Meals,23112,Pending
E2915,Operations,Training,19398,Rejected
E1311,Finance,Meals,40458,Approved
E9754,Operations,Internet,30567,Approved
E8647,Finance,Training,15270,Pending
E9095,Finance,Travel,21808,Rejected
E6339,Finance,Travel,42423,Rejected
E2149,IT,Meals,23256,Approved
E2280,IT,Internet,29405,Approved
E2899,Sales,Meals,12844,Rejected
E6978,HR,Travel,12762,Rejected
E5157,Finance,Internet,3464,Approved
E1051,Operations,Meals,28148,Approved
E9517,Sales,Meals,9691,Approved
E9119,Finance,Meals,14659,Pending
E5608,Finance,Meals,40481,Rejected
E3170,HR,Training,34556,Approved
E9851,Sales,Travel,40072,Pending
E7182,Sales,Meals,16714,Rejected
E8992,Operations,Training,25797,Pending
E3401,IT,Internet,30187,Pending
E5236,Operations,Travel,16998,Approved
E7485,Finance,Internet,46673,Pending
E4491,Finance,Meals,24082,Pending
E2205,Operations,Training,26850,Approved
E8972,Sales,Meals,32037,Rejected
E3630,Finance,Meals,45957,Pending
E8995,Sales,Internet,2250,Rejected
E1257,Sales,Meals,33869,Pending
E4058,Operations,Travel,2892,Rejected
E2752,Operations,Training,18273,Pending
E1770,Finance,Internet,41559,Pending
E5174,Sales,Travel,27435,Rejected
E3388,Operations,Travel,26040,Pending
E7703,Operations,Meals,1545,Rejected
E7927,Operations,Travel,46328,Approved
E3289,HR,Training,39058,Rejected
E3690,Sales,Internet,29179,Approved
E1135,Finance,Meals,37011,Pending
E7708,Operations,Training,44747,Rejected
E5081,Operations,Internet,8023,Rejected
E7662,Finance,Travel,37768,Approved
E8053,IT,Meals,39454,Rejected
E7849,HR,Training,5998,Rejected
E6476,Sales,Travel,13926,Pending
E3121,Sales,Meals,41450,Pending
E1271,Sales,Travel,29019,Approved
E9994,HR,Travel,44880,Rejected
E6041,HR,Internet,31028,Approved
E9972,HR,Travel,9515,Rejected
E6948,HR,Training,4306,Pending
E9290,Finance,Internet,21161,Rejected
E7873,Sales,Training,2776,Pending
E2978,Finance,Training,35673,Pending
E1659,Operations,Training,3836,Approved
E2730,Operations,Meals,32755,Pending
E1416,IT,Travel,12911,Rejected
E5179,Finance,Internet,26422,Pending
E9118,HR,Training,29361,Pending
E4850,Sales,Travel,2538,Pending
E8077,IT,Travel,37225,Approved
E6533,Sales,Training,40312,Approved
E3534,Operations,Training,34162,Rejected
E3077,Finance,Internet,13957,Approved
E3304,Operations,Travel,30638,Pending
E8971,Finance,Internet,5386,Rejected
E6248,IT,Training,1518,Rejected
E8768,IT,Internet,2302,Rejected
E7305,Finance,Internet,1351,Rejected
E4480,Finance,Meals,30089,Pending
E8449,IT,Training,6014,Rejected
E7883,HR,Travel,29928,Rejected
E8525,IT,Training,3611,Approved
E8262,HR,Internet,4314,Rejected
E8925,HR,Travel,44878,Rejected
E3040,Operations,Meals,6990,Rejected
E6744,Sales,Meals,4598,Rejected
E4288,Sales,Travel,12642,Approved
E5337,Operations,Meals,3666,Rejected
E3428,HR,Internet,36718,Rejected
E2896,Sales,Meals,14091,Approved
E8449,Finance,Internet,48104,Rejected
E8553,HR,Training,28197,Rejected
E9828,Sales,Training,13808,Rejected
E4693,Finance,Training,43734,Pending
E3321,Finance,Training,33595,Rejected
E5267,Sales,Training,45883,Pending
E3463,IT,Meals,20918,Rejected
E5263,Sales,Meals,10534,Approved
E7028,Operations,Meals,38761,Pending
E9644,Operations,Training,33926,Pending
E8021,IT,Meals,26274,Approved
E1235,Sales,Travel,38399,Pending
E3781,Operations,Travel,28649,Approved
E8395,Finance,Travel,48367,Approved
E7739,HR,Training,33042,Approved
E7204,IT,Training,6081,Pending
E1062,Finance,Meals,3092,Approved
E9253,Operations,Training,18015,Pending
E1678,Operations,Meals,39783,Rejected
E7363,Operations,Training,11190,Approved
E7612,HR,Training,37663,Approved
E5009,Finance,Training,34778,Approved
E2045,Operations,Internet,41019,Approved
E1367,Operations,Training,34307,Rejected
E2426,Sales,Training,9229,Approved
E4361,HR,Internet,1613,Approved
E8779,Operations,Training,5600,Approved
E2486,Sales,Travel,38253,Approved
E6893,HR,Internet,4840,Rejected
E4345,Finance,Internet,15351,Rejected
E3754,Operations,Travel,12975,Pending
E2251,IT,Internet,28711,Pending
E2646,IT,Travel,23518,Pending
E1961,HR,Training,48044,Pending
E7523,IT,Training,10533,Approved
E4008,Sales,Training,14293,Approved
E7511,IT,Travel,4598,Pending
E1310,HR,Travel,6256,Approved
E6680,Sales,Meals,545,Approved
E4551,Finance,Internet,32416,Pending
E9524,HR,Internet,18598,Approved
E9905,HR,Meals,19349,Approved
E2061,Sales,Training,36951,Rejected
E8458,HR,Training,9205,Rejected
E5847,IT,Meals,44793,Rejected
E8965,Operations,Meals,45604,Rejected
E7176,IT,Training,15681,Pending
E6582,IT,Meals,18931,Rejected
E8138,Sales,Internet,12732,Rejected
E9323,HR,Training,41596,Rejected
E5143,Operations,Training,10711,Approved
E4318,Finance,Training,48871,Approved
E4680,Sales,Internet,20689,Pending
E2616,Operations,Training,43583,Rejected
E7887,IT,Internet,6773,Approved
E2020,Sales,Internet,10357,Pending
E1511,Finance,Travel,16986,Rejected
E1547,HR,Travel,17906,Pending
E4366,Sales,Internet,2863,Approved
E3186,Finance,Travel,42294,Rejected
E9179,HR,Internet,1823,Pending
E5090,Finance,Meals,8807,Rejected
E6528,Sales,Internet,16531,Approved
E1320,HR,Training,36223,Approved
E1466,Sales,Travel,4154,Rejected
E2827,Operations,Travel,42566,Pending
E7006,HR,Travel,22206,Rejected
E2218,Finance,Meals,49303,Approved
E4185,Operations,Training,12582,Rejected
E8361,Finance,Travel,39738,Pending
E1451,Operations,Internet,30285,Approved
E6913,HR,Internet,21377,Pending
E7085,HR,Travel,26483,Rejected
E8727,HR,Internet,7728,Pending
E7958,Sales,Meals,4290,Rejected
E9784,Operations,Meals,34448,Rejected
E2050,IT,Travel,9859,Pending
